id,date,speed,day_type,seasons,rainfall,storm_days
12063,12/8/2018 11:00,41.63491349,0.5,3,28,15
12064,12/8/2018 12:00,43.30661471,0.5,3,28,15
12065,12/8/2018 13:00,32.84027883,0.5,3,28,15
12066,12/8/2018 14:00,34.46892344,0.5,3,28,15
12067,12/8/2018 16:00,37.34401722,0.5,3,28,15
12068,12/8/2018 17:00,40.82067409,0.5,3,28,15
12069,12/8/2018 18:00,36.86968407,0.5,3,28,15
12070,12/8/2018 20:00,46.25840149,0.5,3,28,15
12071,12/8/2018 22:00,38.24418762,0.5,3,28,15
12072,12/8/2018 23:00,43.62360915,0.5,3,28,15
12073,13/8/2018 0:00,47.01514164,0,3,28,15
12074,13/8/2018 1:00,47.18485785,0,3,28,15
12075,13/8/2018 3:00,47.41255373,0,3,28,15
12076,13/8/2018 5:00,47.29799107,0,3,28,15
12077,13/8/2018 7:00,33.63953605,0,3,28,15
12078,13/8/2018 8:00,17.49141876,0,3,28,15
12079,13/8/2018 10:00,22.84354543,0,3,28,15
12080,13/8/2018 12:00,24.86870048,0,3,28,15
12081,13/8/2018 16:00,25.92552146,0,3,28,15
12082,13/8/2018 19:00,26.33389455,0,3,28,15
12083,13/8/2018 20:00,41.5130082,0,3,28,15
12084,13/8/2018 21:00,43.09936759,0,3,28,15
12085,13/8/2018 22:00,38.99387839,0,3,28,15
12086,13/8/2018 23:00,45.17617799,0,3,28,15
12087,14/8/2018 0:00,47.5239769,0,3,28,15
12088,14/8/2018 1:00,45.63710847,0,3,28,15
12089,14/8/2018 4:00,46.32491561,0,3,28,15
12090,14/8/2018 6:00,42.21954833,0,3,28,15
12091,14/8/2018 7:00,27.13400779,0,3,28,15
12092,14/8/2018 8:00,14.83751597,0,3,28,15
12093,14/8/2018 10:00,24.39996637,0,3,28,15
12094,14/8/2018 12:00,23.9771832,0,3,28,15
12095,14/8/2018 13:00,21.80820506,0,3,28,15
12096,14/8/2018 15:00,23.13061939,0,3,28,15
12097,14/8/2018 17:00,16.93834827,0,3,28,15
12098,14/8/2018 19:00,20.70446926,0,3,28,15
12099,14/8/2018 21:00,45.42972099,0,3,28,15
12100,15/8/2018 0:00,45.74019045,0,3,28,15
12101,15/8/2018 2:00,44.51496839,0,3,28,15
12102,15/8/2018 3:00,46.84709121,0,3,28,15
12103,15/8/2018 4:00,45.94182341,0,3,28,15
12104,15/8/2018 5:00,43.17325842,0,3,28,15
12105,15/8/2018 6:00,43.78333261,0,3,28,15
12106,15/8/2018 9:00,17.004065,0,3,28,15
12107,15/8/2018 10:00,19.36382633,0,3,28,15
12108,15/8/2018 11:00,22.16961427,0,3,28,15
12109,15/8/2018 13:00,23.76888074,0,3,28,15
12110,15/8/2018 16:00,18.65986336,0,3,28,15
12111,15/8/2018 17:00,13.12072864,0,3,28,15
12112,15/8/2018 18:00,9.373668612,0,3,28,15
12113,15/8/2018 21:00,45.21015439,0,3,28,15
12114,15/8/2018 22:00,41.14383138,0,3,28,15
12115,15/8/2018 23:00,42.33676758,0,3,28,15
12116,16/8/2018 1:00,48.7222109,0,3,28,15
12117,16/8/2018 2:00,45.0215509,0,3,28,15
12118,16/8/2018 3:00,46.72098301,0,3,28,15
12119,16/8/2018 4:00,48.04787308,0,3,28,15
12120,16/8/2018 7:00,29.87912436,0,3,28,15
12121,16/8/2018 9:00,15.13491093,0,3,28,15
12122,16/8/2018 11:00,22.1923973,0,3,28,15
12123,16/8/2018 13:00,17.19760858,0,3,28,15
12124,16/8/2018 14:00,20.72687223,0,3,28,15
12125,16/8/2018 16:00,11.35211036,0,3,28,15
12126,16/8/2018 17:00,10.12081483,0,3,28,15
12127,16/8/2018 18:00,11.17187469,0,3,28,15
12128,16/8/2018 19:00,18.60834544,0,3,28,15
12129,16/8/2018 20:00,36.31080214,0,3,28,15
12130,16/8/2018 22:00,37.13015462,0,3,28,15
12131,17/8/2018 1:00,46.43400331,0,3,28,15
12132,17/8/2018 4:00,47.36432664,0,3,28,15
12133,17/8/2018 5:00,46.86874916,0,3,28,15
12134,17/8/2018 7:00,27.86632362,0,3,28,15
12135,17/8/2018 8:00,9.597059608,0,3,28,15
12136,17/8/2018 10:00,19.38991655,0,3,28,15
12137,17/8/2018 13:00,10.44218491,0,3,28,15
12138,17/8/2018 15:00,24.18361508,0,3,28,15
12139,17/8/2018 18:00,12.15017104,0,3,28,15
12140,17/8/2018 19:00,32.03908206,0,3,28,15
12141,17/8/2018 20:00,40.042568,0,3,28,15
12142,17/8/2018 21:00,41.5507673,0,3,28,15
12143,17/8/2018 22:00,38.78548092,0,3,28,15
12144,18/8/2018 2:00,46.61368114,0.5,3,28,15
12145,18/8/2018 3:00,46.08878093,0.5,3,28,15
12146,18/8/2018 4:00,46.84977077,0.5,3,28,15
12147,18/8/2018 7:00,44.09907584,0.5,3,28,15
12148,18/8/2018 13:00,15.36459054,0.5,3,28,15
12149,18/8/2018 14:00,12.83123106,0.5,3,28,15
12150,18/8/2018 15:00,20.97349389,0.5,3,28,15
12151,18/8/2018 18:00,14.88228073,0.5,3,28,15
12152,18/8/2018 19:00,32.37643717,0.5,3,28,15
12153,18/8/2018 20:00,39.92969032,0.5,3,28,15
12154,18/8/2018 21:00,29.37668054,0.5,3,28,15
12155,18/8/2018 23:00,38.03057577,0.5,3,28,15
12156,19/8/2018 2:00,45.39648765,0.5,3,28,15
12157,19/8/2018 3:00,49.0646375,0.5,3,28,15
12158,19/8/2018 4:00,47.91731467,0.5,3,28,15
12159,19/8/2018 6:00,44.42655187,0.5,3,28,15
12160,19/8/2018 9:00,40.31151304,0.5,3,28,15
12161,19/8/2018 10:00,35.68339635,0.5,3,28,15
12162,19/8/2018 11:00,37.97649333,0.5,3,28,15
12163,19/8/2018 13:00,41.71661316,0.5,3,28,15
12164,19/8/2018 16:00,36.77924333,0.5,3,28,15
12165,19/8/2018 17:00,40.45163821,0.5,3,28,15
12166,19/8/2018 18:00,31.19940534,0.5,3,28,15
12167,19/8/2018 23:00,45.93690285,0.5,3,28,15
12168,20/8/2018 2:00,46.00320318,0,3,28,15
12169,20/8/2018 3:00,49.10952535,0,3,28,15
12170,20/8/2018 7:00,27.59348906,0,3,28,15
12171,20/8/2018 8:00,16.01540399,0,3,28,15
12172,20/8/2018 11:00,14.48876836,0,3,28,15
12173,20/8/2018 12:00,17.66510505,0,3,28,15
12174,20/8/2018 17:00,13.82813168,0,3,28,15
12175,20/8/2018 19:00,15.68489481,0,3,28,15
12176,20/8/2018 20:00,37.30360897,0,3,28,15
12177,20/8/2018 21:00,46.32257634,0,3,28,15
12178,20/8/2018 22:00,40.80104161,0,3,28,15
12179,20/8/2018 23:00,45.58477123,0,3,28,15
12180,21/8/2018 0:00,49.0552508,0,3,28,15
12181,21/8/2018 1:00,49.7161729,0,3,28,15
12182,21/8/2018 4:00,46.63977425,0,3,28,15
12183,21/8/2018 5:00,47.5572436,0,3,28,15
12184,21/8/2018 6:00,45.03603307,0,3,28,15
12185,21/8/2018 7:00,31.34944141,0,3,28,15
12186,21/8/2018 8:00,13.76797857,0,3,28,15
12187,21/8/2018 9:00,17.97201919,0,3,28,15
12188,21/8/2018 10:00,22.11974786,0,3,28,15
12189,21/8/2018 11:00,26.51200835,0,3,28,15
12190,21/8/2018 13:00,11.87816028,0,3,28,15
12191,21/8/2018 15:00,23.89906577,0,3,28,15
12192,21/8/2018 16:00,21.85815742,0,3,28,15
12193,21/8/2018 17:00,11.00140732,0,3,28,15
12194,21/8/2018 18:00,11.26807216,0,3,28,15
12195,21/8/2018 19:00,26.38441655,0,3,28,15
12196,21/8/2018 20:00,30.61180689,0,3,28,15
12197,21/8/2018 21:00,36.40584677,0,3,28,15
12198,21/8/2018 22:00,35.24659018,0,3,28,15
12199,22/8/2018 0:00,49.61170858,0,3,28,15
12200,22/8/2018 2:00,48.49328787,0,3,28,15
12201,22/8/2018 4:00,48.08725305,0,3,28,15
12202,22/8/2018 5:00,47.96574016,0,3,28,15
12203,22/8/2018 7:00,27.45062119,0,3,28,15
12204,22/8/2018 9:00,19.59981015,0,3,28,15
12205,22/8/2018 10:00,17.81959799,0,3,28,15
12206,22/8/2018 13:00,14.68894658,0,3,28,15
12207,22/8/2018 15:00,16.86483175,0,3,28,15
12208,22/8/2018 16:00,16.48239155,0,3,28,15
12209,22/8/2018 17:00,11.12369397,0,3,28,15
12210,22/8/2018 18:00,9.923986234,0,3,28,15
12211,22/8/2018 20:00,32.29825477,0,3,28,15
12212,22/8/2018 21:00,42.02376815,0,3,28,15
12213,23/8/2018 0:00,46.02475522,0,3,28,15
12214,23/8/2018 2:00,44.82416872,0,3,28,15
12215,23/8/2018 4:00,47.61473131,0,3,28,15
12216,23/8/2018 6:00,47.36721427,0,3,28,15
12217,23/8/2018 7:00,30.67816131,0,3,28,15
12218,23/8/2018 10:00,13.28267603,0,3,28,15
12219,23/8/2018 12:00,10.32288156,0,3,28,15
12220,23/8/2018 13:00,12.94056429,0,3,28,15
12221,23/8/2018 15:00,23.9792563,0,3,28,15
12222,23/8/2018 17:00,10.74150904,0,3,28,15
12223,23/8/2018 19:00,21.24486764,0,3,28,15
12224,23/8/2018 21:00,35.13897214,0,3,28,15
12225,23/8/2018 22:00,30.9198165,0,3,28,15
12226,24/8/2018 0:00,46.85101453,0,3,28,15
12227,24/8/2018 1:00,51.06331976,0,3,28,15
12228,24/8/2018 2:00,49.32128974,0,3,28,15
12229,24/8/2018 3:00,50.60820952,0,3,28,15
12230,24/8/2018 4:00,48.93602812,0,3,28,15
12231,24/8/2018 6:00,46.53016268,0,3,28,15
12232,24/8/2018 12:00,20.71759774,0,3,28,15
12233,24/8/2018 14:00,21.78455128,0,3,28,15
12234,24/8/2018 17:00,9.149717982,0,3,28,15
12235,24/8/2018 19:00,22.49662692,0,3,28,15
12236,24/8/2018 20:00,36.54458078,0,3,28,15
12237,25/8/2018 1:00,48.40404728,0.5,3,28,15
12238,25/8/2018 4:00,50.08970813,0.5,3,28,15
12239,25/8/2018 5:00,47.30890048,0.5,3,28,15
12240,25/8/2018 6:00,44.62695511,0.5,3,28,15
12241,25/8/2018 7:00,39.94068782,0.5,3,28,15
12242,25/8/2018 8:00,31.64915392,0.5,3,28,15
12243,25/8/2018 9:00,27.42544456,0.5,3,28,15
12244,25/8/2018 10:00,33.20889421,0.5,3,28,15
12245,25/8/2018 11:00,23.58257856,0.5,3,28,15
12246,25/8/2018 14:00,18.22017982,0.5,3,28,15
12247,25/8/2018 16:00,23.36995235,0.5,3,28,15
12248,25/8/2018 20:00,42.16340685,0.5,3,28,15
12249,25/8/2018 22:00,36.79185782,0.5,3,28,15
12250,26/8/2018 0:00,45.71599704,0.5,3,28,15
12251,26/8/2018 10:00,41.95876468,0.5,3,28,15
12252,26/8/2018 12:00,37.48978455,0.5,3,28,15
12253,26/8/2018 16:00,30.31003396,0.5,3,28,15
12254,26/8/2018 17:00,23.09301634,0.5,3,28,15
12255,26/8/2018 18:00,26.86916139,0.5,3,28,15
12256,26/8/2018 19:00,42.22600299,0.5,3,28,15
12257,26/8/2018 20:00,41.7998597,0.5,3,28,15
12258,26/8/2018 21:00,17.77544991,0.5,3,28,15
12259,26/8/2018 22:00,28.87192508,0.5,3,28,15
12260,27/8/2018 0:00,45.30885395,0,3,28,15
12261,27/8/2018 2:00,47.200468,0,3,28,15
12262,27/8/2018 3:00,48.20858793,0,3,28,15
12263,27/8/2018 6:00,45.75677237,0,3,28,15
12264,27/8/2018 7:00,31.88473361,0,3,28,15
12265,27/8/2018 9:00,13.9933247,0,3,28,15
12266,27/8/2018 10:00,24.08258369,0,3,28,15
12267,27/8/2018 11:00,25.03326311,0,3,28,15
12268,27/8/2018 12:00,19.10877525,0,3,28,15
12269,27/8/2018 13:00,25.13450416,0,3,28,15
12270,27/8/2018 14:00,19.8125894,0,3,28,15
12271,27/8/2018 16:00,20.42331809,0,3,28,15
12272,27/8/2018 17:00,15.87082093,0,3,28,15
12273,27/8/2018 19:00,19.49235012,0,3,28,15
12274,27/8/2018 20:00,34.13285542,0,3,28,15
12275,27/8/2018 21:00,42.43908907,0,3,28,15
12276,28/8/2018 0:00,46.35232015,0,3,28,15
12277,28/8/2018 1:00,44.50625572,0,3,28,15
12278,28/8/2018 2:00,46.70654942,0,3,28,15
12279,28/8/2018 3:00,46.44771608,0,3,28,15
12280,28/8/2018 4:00,45.59255,0,3,28,15
12281,28/8/2018 7:00,27.95704903,0,3,28,15
12282,28/8/2018 8:00,13.81401662,0,3,28,15
12283,28/8/2018 9:00,26.91840521,0,3,28,15
12284,28/8/2018 10:00,34.70140984,0,3,28,15
12285,28/8/2018 14:00,15.33874059,0,3,28,15
12286,28/8/2018 16:00,9.299246157,0,3,28,15
12287,28/8/2018 17:00,5.019051173,0,3,28,15
12288,28/8/2018 20:00,33.23266876,0,3,28,15
12289,28/8/2018 22:00,41.23584581,0,3,28,15
12290,28/8/2018 23:00,32.92652893,0,3,28,15
12291,29/8/2018 0:00,43.69986738,0,3,28,15
12292,29/8/2018 1:00,48.06491659,0,3,28,15
12293,29/8/2018 7:00,29.66697262,0,3,28,15
12294,29/8/2018 10:00,21.88598724,0,3,28,15
12295,29/8/2018 11:00,23.69956259,0,3,28,15
12296,29/8/2018 14:00,13.85797925,0,3,28,15
12297,29/8/2018 15:00,8.811569295,0,3,28,15
12298,29/8/2018 16:00,10.59346615,0,3,28,15
12299,29/8/2018 20:00,38.88157107,0,3,28,15
12300,29/8/2018 22:00,41.21907718,0,3,28,15
12301,29/8/2018 23:00,41.36380988,0,3,28,15
12302,30/8/2018 2:00,48.46736573,0,3,28,15
12303,30/8/2018 5:00,43.90612898,0,3,28,15
12304,30/8/2018 7:00,27.96085557,0,3,28,15
12305,30/8/2018 10:00,30.37996159,0,3,28,15
12306,30/8/2018 12:00,25.74889391,0,3,28,15
12307,30/8/2018 13:00,25.99722836,0,3,28,15
12308,30/8/2018 14:00,23.74916155,0,3,28,15
12309,30/8/2018 15:00,32.18978341,0,3,28,15
12310,30/8/2018 16:00,25.09974297,0,3,28,15
12311,30/8/2018 18:00,13.63827315,0,3,28,15
12312,30/8/2018 21:00,41.84647689,0,3,28,15
12313,30/8/2018 22:00,33.55698036,0,3,28,15
12314,30/8/2018 23:00,36.76730192,0,3,28,15
12315,31/8/2018 5:00,47.15383371,0,3,28,15
12316,31/8/2018 9:00,12.97224266,0,3,28,15
12317,31/8/2018 13:00,16.83796782,0,3,28,15
12318,31/8/2018 14:00,15.17834458,0,3,28,15
12319,31/8/2018 17:00,7.7286776,0,3,28,15
12320,31/8/2018 20:00,25.25572354,0,3,28,15
12321,31/8/2018 21:00,42.23688923,0,3,28,15
12322,1/9/2018 0:00,46.28132481,0.5,3,19,3
12323,1/9/2018 1:00,47.42163875,0.5,3,19,3
12324,1/9/2018 4:00,48.34064403,0.5,3,19,3
12325,1/9/2018 6:00,44.40371526,0.5,3,19,3
12326,1/9/2018 7:00,40.30851674,0.5,3,19,3
12327,1/9/2018 9:00,28.54430343,0.5,3,19,3
12328,1/9/2018 10:00,12.26373993,0.5,3,19,3
12329,1/9/2018 11:00,24.11207871,0.5,3,19,3
12330,1/9/2018 12:00,17.70194489,0.5,3,19,3
12331,1/9/2018 13:00,23.75970312,0.5,3,19,3
12332,1/9/2018 15:00,19.03071341,0.5,3,19,3
12333,1/9/2018 16:00,16.64195486,0.5,3,19,3
12334,1/9/2018 18:00,14.09533688,0.5,3,19,3
12335,1/9/2018 19:00,30.91790174,0.5,3,19,3
12336,1/9/2018 20:00,40.99391334,0.5,3,19,3
12337,1/9/2018 21:00,40.53832646,0.5,3,19,3
12338,1/9/2018 22:00,35.99900415,0.5,3,19,3
12339,2/9/2018 0:00,45.00696182,0.5,4,19,3
12340,2/9/2018 2:00,48.21407221,0.5,4,19,3
12341,2/9/2018 3:00,47.21886236,0.5,4,19,3
12342,2/9/2018 4:00,45.09475456,0.5,4,19,3
12343,2/9/2018 5:00,48.87076984,0.5,4,19,3
12344,2/9/2018 7:00,43.28758596,0.5,4,19,3
12345,2/9/2018 8:00,43.0270714,0.5,4,19,3
12346,2/9/2018 9:00,37.46407588,0.5,4,19,3
12347,2/9/2018 10:00,40.35234655,0.5,4,19,3
12348,2/9/2018 13:00,44.80654795,0.5,4,19,3
12349,2/9/2018 14:00,46.14942842,0.5,4,19,3
12350,2/9/2018 18:00,40.99038207,0.5,4,19,3
12351,2/9/2018 23:00,47.57112057,0.5,4,19,3
12352,3/9/2018 1:00,48.45300376,0,4,19,3
12353,3/9/2018 5:00,46.87054845,0,4,19,3
12354,3/9/2018 6:00,44.90836013,0,4,19,3
12355,3/9/2018 8:00,15.10721153,0,4,19,3
12356,3/9/2018 9:00,14.22664343,0,4,19,3
12357,3/9/2018 11:00,26.85327371,0,4,19,3
12358,3/9/2018 12:00,19.76908209,0,4,19,3
12359,3/9/2018 17:00,18.75627913,0,4,19,3
12360,3/9/2018 19:00,26.17199662,0,4,19,3
12361,3/9/2018 20:00,38.93632626,0,4,19,3
12362,3/9/2018 21:00,44.8399091,0,4,19,3
12363,3/9/2018 23:00,45.26992462,0,4,19,3
12364,4/9/2018 0:00,48.71688017,0,4,19,3
12365,4/9/2018 1:00,49.64613031,0,4,19,3
12366,4/9/2018 2:00,46.96632923,0,4,19,3
12367,4/9/2018 3:00,48.12496481,0,4,19,3
12368,4/9/2018 4:00,47.61631622,0,4,19,3
12369,4/9/2018 6:00,43.39423666,0,4,19,3
12370,4/9/2018 10:00,26.04852367,0,4,19,3
12371,4/9/2018 11:00,22.41907698,0,4,19,3
12372,4/9/2018 13:00,23.83209339,0,4,19,3
12373,4/9/2018 15:00,21.29548569,0,4,19,3
12374,4/9/2018 17:00,15.81179697,0,4,19,3
12375,4/9/2018 18:00,12.51217021,0,4,19,3
12376,4/9/2018 19:00,13.51456109,0,4,19,3
12377,4/9/2018 20:00,34.05755352,0,4,19,3
12378,4/9/2018 23:00,47.41595992,0,4,19,3
12379,5/9/2018 0:00,47.92295958,0,4,19,3
12380,5/9/2018 3:00,46.04496958,0,4,19,3
12381,5/9/2018 4:00,47.35318355,0,4,19,3
12382,5/9/2018 5:00,46.38453008,0,4,19,3
12383,5/9/2018 6:00,43.13392157,0,4,19,3
12384,5/9/2018 7:00,29.37971832,0,4,19,3
12385,5/9/2018 8:00,14.12273423,0,4,19,3
12386,5/9/2018 9:00,16.36955641,0,4,19,3
12387,5/9/2018 11:00,17.25589089,0,4,19,3
12388,5/9/2018 12:00,16.05703965,0,4,19,3
12389,5/9/2018 16:00,11.80364798,0,4,19,3
12390,5/9/2018 19:00,19.06246934,0,4,19,3
12391,5/9/2018 20:00,29.51382624,0,4,19,3
12392,5/9/2018 21:00,40.4847264,0,4,19,3
12393,6/9/2018 0:00,47.60358664,0,4,19,3
12394,6/9/2018 5:00,46.76246539,0,4,19,3
12395,6/9/2018 8:00,9.199985718,0,4,19,3
12396,6/9/2018 9:00,17.36719005,0,4,19,3
12397,6/9/2018 10:00,20.4322119,0,4,19,3
12398,6/9/2018 11:00,26.15774571,0,4,19,3
12399,6/9/2018 12:00,19.44430556,0,4,19,3
12400,6/9/2018 13:00,19.05991968,0,4,19,3
12401,6/9/2018 14:00,20.3762072,0,4,19,3
12402,6/9/2018 15:00,17.30451365,0,4,19,3
12403,6/9/2018 16:00,15.82326711,0,4,19,3
12404,6/9/2018 17:00,11.09492302,0,4,19,3
12405,6/9/2018 18:00,8.893462208,0,4,19,3
12406,6/9/2018 19:00,25.13155296,0,4,19,3
12407,6/9/2018 20:00,38.75720821,0,4,19,3
12408,6/9/2018 21:00,44.7842395,0,4,19,3
12409,6/9/2018 22:00,37.24705801,0,4,19,3
12410,6/9/2018 23:00,39.61974761,0,4,19,3
12411,7/9/2018 1:00,49.38812072,0,4,19,3
12412,7/9/2018 2:00,48.0504822,0,4,19,3
12413,7/9/2018 4:00,47.66858254,0,4,19,3
12414,7/9/2018 6:00,46.84117527,0,4,19,3
12415,7/9/2018 8:00,11.73116688,0,4,19,3
12416,7/9/2018 12:00,14.02318192,0,4,19,3
12417,7/9/2018 14:00,10.18853883,0,4,19,3
12418,7/9/2018 15:00,15.22038131,0,4,19,3
12419,7/9/2018 16:00,12.95344431,0,4,19,3
12420,7/9/2018 18:00,7.956917601,0,4,19,3
12421,7/9/2018 20:00,28.8174124,0,4,19,3
12422,7/9/2018 21:00,44.48258319,0,4,19,3
12423,7/9/2018 22:00,35.49408894,0,4,19,3
12424,8/9/2018 0:00,45.98905384,0.5,4,19,3
12425,8/9/2018 1:00,48.07388897,0.5,4,19,3
12426,8/9/2018 9:00,23.71946806,0.5,4,19,3
12427,8/9/2018 11:00,24.03358067,0.5,4,19,3
12428,8/9/2018 12:00,19.00024558,0.5,4,19,3
12429,8/9/2018 14:00,14.89895182,0.5,4,19,3
12430,8/9/2018 15:00,12.8339436,0.5,4,19,3
12431,8/9/2018 17:00,25.37125766,0.5,4,19,3
12432,8/9/2018 19:00,16.99927066,0.5,4,19,3
12433,8/9/2018 21:00,41.66332982,0.5,4,19,3
12434,9/9/2018 0:00,43.40409673,0.5,4,19,3
12435,9/9/2018 1:00,47.94318792,0.5,4,19,3
12436,9/9/2018 2:00,45.65569397,0.5,4,19,3
12437,9/9/2018 3:00,45.52018208,0.5,4,19,3
12438,9/9/2018 5:00,47.64213808,0.5,4,19,3
12439,9/9/2018 6:00,47.67824829,0.5,4,19,3
12440,9/9/2018 7:00,45.10923448,0.5,4,19,3
12441,9/9/2018 8:00,44.45719007,0.5,4,19,3
12442,9/9/2018 10:00,38.47225987,0.5,4,19,3
12443,9/9/2018 13:00,41.2521165,0.5,4,19,3
12444,9/9/2018 14:00,40.77590686,0.5,4,19,3
12445,9/9/2018 16:00,39.145261,0.5,4,19,3
12446,9/9/2018 17:00,40.86608024,0.5,4,19,3
12447,9/9/2018 18:00,35.61429568,0.5,4,19,3
12448,9/9/2018 19:00,43.65936313,0.5,4,19,3
12449,9/9/2018 20:00,45.48393358,0.5,4,19,3
12450,9/9/2018 21:00,32.7714225,0.5,4,19,3
12451,9/9/2018 22:00,32.94475554,0.5,4,19,3
12452,10/9/2018 2:00,47.16276734,0,4,19,3
12453,10/9/2018 3:00,46.5047453,0,4,19,3
12454,10/9/2018 4:00,47.36223254,0,4,19,3
12455,10/9/2018 5:00,46.43948277,0,4,19,3
12456,10/9/2018 6:00,44.16714851,0,4,19,3
12457,10/9/2018 7:00,26.59762657,0,4,19,3
12458,10/9/2018 9:00,15.5294362,0,4,19,3
12459,10/9/2018 11:00,26.28519993,0,4,19,3
12460,10/9/2018 12:00,22.83084761,0,4,19,3
12461,10/9/2018 14:00,21.14328204,0,4,19,3
12462,10/9/2018 15:00,19.54234159,0,4,19,3
12463,10/9/2018 17:00,10.43955813,0,4,19,3
12464,10/9/2018 18:00,7.349752804,0,4,19,3
12465,10/9/2018 20:00,41.7307875,0,4,19,3
12466,10/9/2018 21:00,44.74217329,0,4,19,3
12467,10/9/2018 23:00,47.16203268,0,4,19,3
12468,11/9/2018 3:00,48.11585229,0,4,19,3
12469,11/9/2018 4:00,46.61156411,0,4,19,3
12470,11/9/2018 5:00,45.2685326,0,4,19,3
12471,11/9/2018 7:00,23.86199205,0,4,19,3
12472,11/9/2018 8:00,10.94791207,0,4,19,3
12473,11/9/2018 10:00,18.10965502,0,4,19,3
12474,11/9/2018 13:00,17.48531824,0,4,19,3
12475,11/9/2018 16:00,14.88849802,0,4,19,3
12476,11/9/2018 19:00,24.00837595,0,4,19,3
12477,11/9/2018 21:00,44.13191108,0,4,19,3
12478,11/9/2018 22:00,40.03166831,0,4,19,3
12479,11/9/2018 23:00,46.48892343,0,4,19,3
12480,12/9/2018 1:00,47.57200623,0,4,19,3
12481,12/9/2018 2:00,47.76761315,0,4,19,3
12482,12/9/2018 5:00,46.3565284,0,4,19,3
12483,12/9/2018 8:00,11.86890652,0,4,19,3
12484,12/9/2018 9:00,18.56323225,0,4,19,3
12485,12/9/2018 10:00,27.33670494,0,4,19,3
12486,12/9/2018 11:00,19.97751184,0,4,19,3
12487,12/9/2018 12:00,12.54375639,0,4,19,3
12488,12/9/2018 13:00,16.74557613,0,4,19,3
12489,12/9/2018 14:00,13.01527976,0,4,19,3
12490,12/9/2018 16:00,13.28375384,0,4,19,3
12491,12/9/2018 17:00,7.300448744,0,4,19,3
12492,12/9/2018 18:00,7.771712672,0,4,19,3
12493,12/9/2018 19:00,10.25470761,0,4,19,3
12494,12/9/2018 21:00,45.57599135,0,4,19,3
12495,12/9/2018 22:00,42.33961855,0,4,19,3
12496,13/9/2018 0:00,48.46523374,0,4,19,3
12497,13/9/2018 1:00,47.82422185,0,4,19,3
12498,13/9/2018 2:00,45.96404087,0,4,19,3
12499,13/9/2018 5:00,47.64148897,0,4,19,3
12500,13/9/2018 6:00,44.05740325,0,4,19,3
12501,13/9/2018 7:00,24.99503802,0,4,19,3
12502,13/9/2018 9:00,13.59573075,0,4,19,3
12503,13/9/2018 11:00,16.9633711,0,4,19,3
12504,13/9/2018 12:00,11.89845084,0,4,19,3
12505,13/9/2018 15:00,19.01325146,0,4,19,3
12506,13/9/2018 16:00,12.51035994,0,4,19,3
12507,13/9/2018 17:00,8.069125726,0,4,19,3
12508,13/9/2018 19:00,13.23205134,0,4,19,3
12509,13/9/2018 21:00,44.3947899,0,4,19,3
12510,13/9/2018 22:00,33.67291633,0,4,19,3
12511,14/9/2018 1:00,50.70873785,0,4,19,3
12512,14/9/2018 2:00,46.71058,0,4,19,3
12513,14/9/2018 3:00,49.76776702,0,4,19,3
12514,14/9/2018 5:00,46.55732803,0,4,19,3
12515,14/9/2018 7:00,22.00613018,0,4,19,3
12516,14/9/2018 9:00,15.63309936,0,4,19,3
12517,14/9/2018 10:00,18.53629256,0,4,19,3
12518,14/9/2018 12:00,12.45551224,0,4,19,3
12519,14/9/2018 13:00,12.48111683,0,4,19,3
12520,14/9/2018 14:00,17.42397036,0,4,19,3
12521,14/9/2018 15:00,17.17673739,0,4,19,3
12522,14/9/2018 16:00,13.20576921,0,4,19,3
12523,14/9/2018 17:00,10.57316869,0,4,19,3
12524,14/9/2018 18:00,8.656632428,0,4,19,3
12525,14/9/2018 21:00,44.01915803,0,4,19,3
12526,14/9/2018 22:00,35.34043229,0,4,19,3
12527,14/9/2018 23:00,31.61117758,0,4,19,3
12528,15/9/2018 2:00,44.68558608,0.5,4,19,3
12529,15/9/2018 3:00,49.89177183,0.5,4,19,3
12530,15/9/2018 5:00,48.42962644,0.5,4,19,3
12531,15/9/2018 6:00,46.97708249,0.5,4,19,3
12532,15/9/2018 7:00,40.69161431,0.5,4,19,3
12533,15/9/2018 9:00,21.90358871,0.5,4,19,3
12534,15/9/2018 11:00,22.3987889,0.5,4,19,3
12535,15/9/2018 12:00,24.67445542,0.5,4,19,3
12536,15/9/2018 14:00,20.00186376,0.5,4,19,3
12537,15/9/2018 16:00,29.50444128,0.5,4,19,3
12538,15/9/2018 17:00,17.25781873,0.5,4,19,3
12539,15/9/2018 19:00,35.489535,0.5,4,19,3
12540,15/9/2018 20:00,43.32742796,0.5,4,19,3
12541,15/9/2018 21:00,41.11460561,0.5,4,19,3
12542,15/9/2018 22:00,39.07358102,0.5,4,19,3
12543,15/9/2018 23:00,39.39652877,0.5,4,19,3
12544,16/9/2018 0:00,48.58313927,0.5,4,19,3
12545,16/9/2018 2:00,46.77315893,0.5,4,19,3
12546,16/9/2018 5:00,46.18998156,0.5,4,19,3
12547,16/9/2018 6:00,47.83175939,0.5,4,19,3
12548,16/9/2018 7:00,48.64661323,0.5,4,19,3
12549,16/9/2018 8:00,48.55624184,0.5,4,19,3
12550,16/9/2018 9:00,48.35518748,0.5,4,19,3
12551,16/9/2018 11:00,14.20294153,0.5,4,19,3
